Timestamp,member_id,member_type,load,generation
2025-07-04 01:00:00,74,residential,1.6767183835803126,0.0
2025-07-04 01:00:00,75,residential,1.3041142983402432,0.0
2025-07-04 01:00:00,76,residential,1.3041142983402432,0.0
2025-07-04 01:00:00,77,residential,1.1178122557202084,0.0
2025-07-04 01:00:00,78,residential,1.1178122557202084,0.0
2025-07-04 01:00:00,79,residential,1.1178122557202084,0.0
2025-07-04 01:00:00,80,residential,1.3041142983402432,0.0
2025-07-04 01:00:00,81,residential,1.4904163409602778,0.0
2025-07-04 01:00:00,82,residential,1.6767183835803126,0.0
2025-07-04 01:00:00,83,residential,1.6767183835803126,0.0
2025-07-04 01:00:00,84,residential,1.490416340960278,0.0
2025-07-04 01:00:00,85,residential,1.1178122557202086,0.0
2025-07-04 01:00:00,86,residential,1.6767183835803128,0.0
2025-07-04 01:00:00,87,residential,1.1178122557202084,0.0
2025-07-04 01:00:00,88,residential,1.6767183835803128,0.0
2025-07-04 01:00:00,89,residential,1.1178122557202084,0.0
2025-07-04 01:00:00,90,residential,1.3041142983402432,0.0
2025-07-04 01:00:00,91,residential,1.3041142983402432,0.0
2025-07-04 01:00:00,92,residential,1.6767183835803128,0.0
2025-07-04 01:00:00,93,residential,1.3041142983402432,0.0
2025-07-04 01:00:00,94,residential,1.1178122557202086,0.0
2025-07-04 01:00:00,95,residential,1.1178122557202084,0.0
2025-07-04 01:00:00,96,residential,1.3041142983402432,0.0
2025-07-04 01:00:00,97,residential,1.6767183835803128,0.0
2025-07-04 01:00:00,98,residential,1.6767183835803123,0.0
2025-07-04 01:00:00,99,residential,1.3041142983402432,0.0
2025-07-04 01:00:00,100,residential,1.2463606651280328,0.0
2025-07-04 01:00:00,101,residential,1.373046054109656,0.0
2025-07-04 01:00:00,102,residential,1.5518960150248895,0.0
2025-07-04 01:00:00,103,residential,1.2575387876852344,0.0
2025-07-04 01:00:00,104,residential,1.641320995482506,0.0
2025-07-04 01:00:00,105,residential,1.1327164191298114,0.0
2025-07-04 01:00:00,106,residential,0.9780857237551824,0.97808572
2025-07-04 01:00:00,107,residential,1.033976336541193,0.80984261
2025-07-04 01:00:00,108,residential,1.8127188746929381,0.0
2025-07-04 01:00:00,109,residential,1.587293403122696,0.0
2025-07-04 01:00:00,110,residential,1.3320596047332485,0.0
2025-07-04 01:00:00,111,residential,1.7177048329567206,0.0
2025-07-04 01:00:00,112,residential,1.002304989295787,0.0
2025-07-04 01:00:00,113,residential,1.4922793613864782,0.0
2025-07-04 01:00:00,114,residential,1.3432377272904505,0.0
2025-07-04 01:00:00,115,residential,1.706526710399518,0.0
2025-07-04 01:00:00,116,residential,1.3749090745358563,0.0
2025-07-04 01:00:00,117,residential,1.4177585443384646,0.0
2025-07-04 01:00:00,118,residential,1.5630741375820916,0.0
2025-07-04 01:00:00,119,residential,1.5910194439750969,0.0
2025-07-04 01:00:00,120,commercial,18.810296236536175,0.0
2025-07-04 01:00:00,121,utility,1.5525170218336228,0.0
2025-07-04 02:00:00,0,residential,1.1077807465283258,0.0
2025-07-04 02:00:00,1,residential,1.1077807465283258,0.0
2025-07-04 02:00:00,2,residential,1.477040995371101,0.0
2025-07-04 02:00:00,3,residential,1.4770409953711008,0.0
2025-07-04 02:00:00,4,residential,1.4770409953711008,0.0
2025-07-04 02:00:00,5,residential,1.661671119792488,0.0
2025-07-04 02:00:00,6,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,7,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,8,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,9,residential,1.4770409953711008,0.0
2025-07-04 02:00:00,10,residential,1.2924108709497135,0.0
2025-07-04 02:00:00,11,residential,1.2924108709497135,0.0
2025-07-04 02:00:00,12,residential,1.477040995371101,0.0
2025-07-04 02:00:00,13,residential,1.1077807465283256,0.0
2025-07-04 02:00:00,14,residential,1.2924108709497135,0.0
2025-07-04 02:00:00,15,residential,1.6616711197924883,0.0
2025-07-04 02:00:00,16,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,17,residential,1.661671119792488,0.0
2025-07-04 02:00:00,18,residential,1.6616711197924883,0.0
2025-07-04 02:00:00,19,residential,1.6616711197924887,0.0
2025-07-04 02:00:00,20,residential,1.1077807465283256,0.0
2025-07-04 02:00:00,21,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,22,residential,1.2924108709497135,0.0
2025-07-04 02:00:00,23,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,24,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,25,residential,1.477040995371101,0.0
2025-07-04 02:00:00,26,residential,1.4770409953711008,0.0
2025-07-04 02:00:00,27,residential,1.1077807465283256,0.0
2025-07-04 02:00:00,28,residential,1.4770409953711008,0.0
2025-07-04 02:00:00,29,residential,1.2924108709497135,0.0
2025-07-04 02:00:00,30,residential,1.6616711197924887,0.0
2025-07-04 02:00:00,31,residential,1.1077807465283256,0.0
2025-07-04 02:00:00,32,residential,1.4770409953711008,0.0
2025-07-04 02:00:00,33,residential,1.1077807465283256,0.0
2025-07-04 02:00:00,34,residential,1.1077807465283258,0.0
2025-07-04 02:00:00,35,residential,1.6616711197924887,0.0
2025-07-04 02:00:00,36,residential,1.6616711197924883,0.0
2025-07-04 02:00:00,37,residential,1.4770409953711008,0.0
2025-07-04 02:00:00,38,residential,1.6616711197924883,0.0
2025-07-04 02:00:00,39,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,40,residential,1.6616711197924883,0.0
2025-07-04 02:00:00,41,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,42,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,43,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,44,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,45,residential,1.2924108709497135,0.0
2025-07-04 02:00:00,46,residential,1.1077807465283256,0.0
2025-07-04 02:00:00,47,residential,1.1077807465283258,0.0
2025-07-04 02:00:00,48,residential,8.792410870949713,0.0
2025-07-04 02:00:00,49,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,50,residential,1.4770409953711012,0.0
2025-07-04 02:00:00,51,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,52,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,53,residential,1.1077807465283258,0.0
2025-07-04 02:00:00,54,residential,1.1077807465283254,0.0
2025-07-04 02:00:00,55,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,56,residential,1.6616711197924883,0.0
2025-07-04 02:00:00,57,residential,1.6616711197924883,0.0
2025-07-04 02:00:00,58,residential,1.477040995371101,0.0
2025-07-04 02:00:00,59,residential,1.1077807465283256,0.0
2025-07-04 02:00:00,60,residential,1.6616711197924883,0.0
2025-07-04 02:00:00,61,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,62,residential,1.1077807465283254,0.0
2025-07-04 02:00:00,63,residential,1.6616711197924883,0.0
2025-07-04 02:00:00,64,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,65,residential,1.6616711197924883,0.0
2025-07-04 02:00:00,66,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,67,residential,1.6616711197924883,0.0
2025-07-04 02:00:00,68,residential,1.477040995371101,0.0
2025-07-04 02:00:00,69,residential,1.4770409953711008,0.0
2025-07-04 02:00:00,70,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,71,residential,1.8156608709497133,0.0
2025-07-04 02:00:00,72,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,73,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,74,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,75,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,76,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,77,residential,1.1077807465283254,0.0
2025-07-04 02:00:00,78,residential,1.8054474131949922,0.0
2025-07-04 02:00:00,79,residential,1.1077807465283256,0.0
2025-07-04 02:00:00,80,residential,1.2924108709497135,0.0
2025-07-04 02:00:00,81,residential,1.4770409953711008,0.0
2025-07-04 02:00:00,82,residential,1.6616711197924883,0.0
2025-07-04 02:00:00,83,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,84,residential,1.4770409953711008,0.0
2025-07-04 02:00:00,85,residential,1.1077807465283258,0.0
2025-07-04 02:00:00,86,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,87,residential,1.1077807465283256,0.0
2025-07-04 02:00:00,88,residential,1.6616711197924887,0.0
2025-07-04 02:00:00,89,residential,1.1077807465283256,0.0
2025-07-04 02:00:00,90,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,91,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,92,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,93,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,94,residential,1.1077807465283258,0.0
2025-07-04 02:00:00,95,residential,1.1077807465283256,0.0
2025-07-04 02:00:00,96,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,97,residential,1.6616711197924885,0.0
2025-07-04 02:00:00,98,residential,1.6616711197924883,0.0
2025-07-04 02:00:00,99,residential,1.2924108709497133,0.0
2025-07-04 02:00:00,100,residential,1.2351755323790834,0.0
2025-07-04 02:00:00,101,residential,1.3607240169856265,0.0
2025-07-04 02:00:00,102,residential,1.5379689364301592,0.0
2025-07-04 02:00:00,103,residential,1.2462533398443665,0.0
2025-07-04 02:00:00,104,residential,1.6265913961524248,0.0
2025-07-04 02:00:00,105,residential,1.1225511564820367,0.0
2025-07-04 02:00:00,106,residential,0.969308153212285,0.45571175
2025-07-04 02:00:00,107,residential,1.0246971905387012,0.0
2025-07-04 02:00:00,108,residential,1.7964511106201015,0.0
2025-07-04 02:00:00,109,residential,1.5730486600702225,0.0
2025-07-04 02:00:00,110,residential,1.3201053896129213,0.0
2025-07-04 02:00:00,111,residential,1.7022897471651939,0.0
2025-07-04 02:00:00,112,residential,0.9933100693870655,0.0
2025-07-04 02:00:00,113,residential,1.4788872966153148,0.0
2025-07-04 02:00:00,114,residential,1.3311831970782046,0.0
2025-07-04 02:00:00,115,residential,1.6912119396999103,0.0
2025-07-04 02:00:00,116,residential,1.3625703182298405,0.0
2025-07-04 02:00:00,117,residential,1.4050352468467597,0.0
2025-07-04 02:00:00,118,residential,1.5490467438954423,0.0
2025-07-04 02:00:00,119,residential,1.57674126255865,0.0
2025-07-04 02:00:00,120,commercial,18.64148822907944,0.0
2025-07-04 02:00:00,121,utility,1.53858437017823,0.0
2025-07-04 03:00:00,0,residential,1.096156695564018,0.0
2025-07-04 03:00:00,1,residential,1.096156695564018,0.0
2025-07-04 03:00:00,2,residential,1.4615422607520239,0.0
2025-07-04 03:00:00,3,residential,1.4615422607520239,0.0
2025-07-04 03:00:00,4,residential,1.461542260752024,0.0
2025-07-04 03:00:00,5,residential,1.6442350433460267,0.0
2025-07-04 03:00:00,6,residential,1.278849478158021,0.0
2025-07-04 03:00:00,7,residential,9.144235043346027,0.0
2025-07-04 03:00:00,8,residential,1.6442350433460269,0.0
2025-07-04 03:00:00,9,residential,1.461542260752024,0.0
2025-07-04 03:00:00,10,residential,1.278849478158021,0.0
2025-07-04 03:00:00,11,residential,1.278849478158021,0.0
2025-07-04 03:00:00,12,residential,1.461542260752024,0.0
2025-07-04 03:00:00,13,residential,1.0961566955640178,0.0
2025-07-04 03:00:00,14,residential,1.2788494781580213,0.0
2025-07-04 03:00:00,15,residential,1.644235043346027,0.0
2025-07-04 03:00:00,16,residential,1.6442350433460269,0.0
2025-07-04 03:00:00,17,residential,1.6442350433460267,0.0
2025-07-04 03:00:00,18,residential,1.6442350433460269,0.0
2025-07-04 03:00:00,19,residential,1.6442350433460269,0.0
2025-07-04 03:00:00,20,residential,1.0961566955640178,0.0
2025-07-04 03:00:00,21,residential,1.278849478158021,0.0
2025-07-04 03:00:00,22,residential,1.2788494781580213,0.0
2025-07-04 03:00:00,23,residential,1.644235043346027,0.0
2025-07-04 03:00:00,24,residential,1.278849478158021,0.0
2025-07-04 03:00:00,25,residential,1.461542260752024,0.0
2025-07-04 03:00:00,26,residential,1.461542260752024,0.0
2025-07-04 03:00:00,27,residential,1.0961566955640178,0.0
2025-07-04 03:00:00,28,residential,1.461542260752024,0.0
2025-07-04 03:00:00,29,residential,1.278849478158021,0.0
2025-07-04 03:00:00,30,residential,1.644235043346027,0.0
2025-07-04 03:00:00,31,residential,1.096156695564018,0.0
2025-07-04 03:00:00,32,residential,1.4615422607520239,0.0
2025-07-04 03:00:00,33,residential,1.096156695564018,0.0
2025-07-04 03:00:00,34,residential,1.096156695564018,0.0
2025-07-04 03:00:00,35,residential,1.644235043346027,0.0
2025-07-04 03:00:00,36,residential,1.6442350433460269,0.0
2025-07-04 03:00:00,37,residential,1.461542260752024,0.0
2025-07-04 03:00:00,38,residential,1.6442350433460269,0.0
2025-07-04 03:00:00,39,residential,1.278849478158021,0.0
2025-07-04 03:00:00,40,residential,1.6442350433460267,0.0
2025-07-04 03:00:00,41,residential,1.644235043346027,0.0
2025-07-04 03:00:00,42,residential,1.278849478158021,0.0
2025-07-04 03:00:00,43,residential,1.278849478158021,0.0
2025-07-04 03:00:00,44,residential,1.278849478158021,0.0
2025-07-04 03:00:00,45,residential,1.278849478158021,0.0
2025-07-04 03:00:00,46,residential,1.096156695564018,0.0
2025-07-04 03:00:00,47,residential,1.096156695564018,0.0
2025-07-04 03:00:00,48,residential,1.278849478158021,0.0
2025-07-04 03:00:00,49,residential,1.278849478158021,0.0
2025-07-04 03:00:00,50,residential,1.461542260752024,0.0
2025-07-04 03:00:00,51,residential,1.6442350433460269,0.0
2025-07-04 03:00:00,52,residential,1.644235043346027,0.0
2025-07-04 03:00:00,53,residential,1.096156695564018,0.0
2025-07-04 03:00:00,54,residential,1.0961566955640178,0.0
2025-07-04 03:00:00,55,residential,1.2788494781580213,0.0
2025-07-04 03:00:00,56,residential,1.6442350433460269,0.0
2025-07-04 03:00:00,57,residential,4.118651710012694,0.0
2025-07-04 03:00:00,58,residential,1.461542260752024,0.0
2025-07-04 03:00:00,59,residential,1.096156695564018,0.0
2025-07-04 03:00:00,60,residential,1.6442350433460269,0.0
2025-07-04 03:00:00,61,residential,1.644235043346027,0.0
2025-07-04 03:00:00,62,residential,1.0961566955640178,0.0
2025-07-04 03:00:00,63,residential,1.6442350433460269,0.0
2025-07-04 03:00:00,64,residential,1.278849478158021,0.0
2025-07-04 03:00:00,65,residential,1.6442350433460269,0.0
2025-07-04 03:00:00,66,residential,1.644235043346027,0.0
2025-07-04 03:00:00,67,residential,1.6442350433460267,0.0
2025-07-04 03:00:00,68,residential,1.461542260752024,0.0
2025-07-04 03:00:00,69,residential,1.461542260752024,0.0
2025-07-04 03:00:00,70,residential,1.6442350433460269,0.0
2025-07-04 03:00:00,71,residential,1.8020994781580209,0.0
2025-07-04 03:00:00,72,residential,1.278849478158021,0.0
2025-07-04 03:00:00,73,residential,1.278849478158021,0.0
2025-07-04 03:00:00,74,residential,1.6442350433460269,0.0
2025-07-04 03:00:00,75,residential,1.278849478158021,0.0
2025-07-04 03:00:00,76,residential,1.278849478158021,0.0
2025-07-04 03:00:00,77,residential,1.0961566955640178,0.0
2025-07-04 03:00:00,78,residential,1.7938233622306845,0.0
2025-07-04 03:00:00,79,residential,1.096156695564018,0.0
2025-07-04 03:00:00,80,residential,1.2788494781580213,0.0
2025-07-04 03:00:00,81,residential,1.4615422607520239,0.0
2025-07-04 03:00:00,82,residential,1.644235043346027,0.0
2025-07-04 03:00:00,83,residential,1.644235043346027,0.0
2025-07-04 03:00:00,84,residential,1.461542260752024,0.0
2025-07-04 03:00:00,85,residential,1.096156695564018,0.0
2025-07-04 03:00:00,86,residential,1.644235043346027,0.0
